%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1703250046235617930,13875,1702029030044023275,base_link,-0.5427765754308613,-0.3739680185910867,-0.38848882108104404,0.6439083367449623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26555192470550537,-0.7020436525344849,-1.1858268976211548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600891513631549,-4.134833346649146,2.228860328997548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046235658161,13876,1702029030044258832,base_link,-0.5428276531337825,-0.37740197859454655,-0.3901747377329426,0.6408350486523195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26555192470550537,-0.7020436525344849,-1.1858268976211548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600891513631549,-4.134833346649146,2.228860328997548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046242017780,13877,1702029030050682544,base_link,-0.5428276531337825,-0.37740197859454655,-0.3901747377329426,0.6408350486523195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31351223587989807,-0.873508095741272,-1.1666556596755981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.243730090865292,-4.257056779537509,3.1556903784680594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046245393857,13878,1702029030053947925,base_link,-0.5432487656681133,-0.3812973855133414,-0.3915859035225418,0.6373017829593732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31351223587989807,-0.873508095741272,-1.1666556596755981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.243730090865292,-4.257056779537509,3.1556903784680594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046248190561,13879,1702029030057373762,base_link,-0.5432487656681133,-0.3812973855133414,-0.3915859035225418,0.6373017829593732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2901027202606201,-1.1600120067596436,-1.2902302742004395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10663239769252,-4.597411603903438,3.03089388019047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046251727004,13880,1702029030060606002,base_link,-0.5437144081809482,-0.38603279536966545,-0.39267757040440576,0.6333700726564336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2901027202606201,-1.1600120067596436,-1.2902302742004395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10663239769252,-4.597411603903438,3.03089388019047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046255242703,13881,1702029030064047336,base_link,-0.5437144081809482,-0.38603279536966545,-0.39267757040440576,0.6333700726564336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15910159051418304,-1.2526326179504395,-1.3062143325805664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.504634849503892,-4.225172719684536,2.4205581103203264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046258573939,13882,1702029030067270517,base_link,-0.543890876141085,-0.3909578498406222,-0.39343405797588704,0.6297176482544434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15910159051418304,-1.2526326179504395,-1.3062143325805664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.504634849503892,-4.225172719684536,2.4205581103203264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046261801872,13883,1702029030070699691,base_link,-0.543890876141085,-0.3909578498406222,-0.39343405797588704,0.6297176482544434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05792345851659775,-0.7497797012329102,-1.1656049489974976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.190816033092572,-3.3068150657495634,-0.7961625253553646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046264891790,13884,1702029030073944091,base_link,-0.5432368133455339,-0.3948072219940745,-0.3946192081132982,0.6271337199318376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05792345851659775,-0.7497797012329102,-1.1656049489974976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.190816033092572,-3.3068150657495634,-0.7961625253553646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046268070133,13885,1702029030077365159,base_link,-0.5432368133455339,-0.3948072219940745,-0.3946192081132982,0.6271337199318376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17428651452064514,-0.6709097623825073,-1.1677420139312744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.003288799749258,-3.767752486681409,0.8859074372730045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046271661265,13886,1702029030080600500,base_link,-0.5419860497339248,-0.398576430805676,-0.3958207494298882,0.6250711039720084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17428651452064514,-0.6709097623825073,-1.1677420139312744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.003288799749258,-3.767752486681409,0.8859074372730045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046275334327,13887,1702029030084037065,base_link,-0.5419860497339248,-0.398576430805676,-0.3958207494298882,0.6250711039720084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23605594038963318,-0.46953970193862915,-1.2060986757278442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.114690407200358,-3.5272099357123525,0.7219479553969549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046278238594,13888,1702029030087266445,base_link,-0.5403645874208546,-0.4020560848074766,-0.3973841289129672,0.6232518523188318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23605594038963318,-0.46953970193862915,-1.2060986757278442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.114690407200358,-3.5272099357123525,0.7219479553969549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046281826723,13889,1702029030090700626,base_link,-0.5403645874208546,-0.4020560848074766,-0.3973841289129672,0.6232518523188318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24669313430786133,-0.32889336347579956,-1.2146278619766235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212287238730323,-3.264685001849606,0.7180499076141484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046284651436,13890,1702029030093945264,base_link,-0.5385588694597824,-0.40529499697927546,-0.39916885011129083,0.6215742422676475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24669313430786133,-0.32889336347579956,-1.2146278619766235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.212287238730323,-3.264685001849606,0.7180499076141484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046288127742,13891,1702029030097355604,base_link,-0.5385588694597824,-0.40529499697927546,-0.39916885011129083,0.6215742422676475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21578523516654968,-0.28305765986442566,-1.1922640800476074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.273030665660551,-3.169274328130943,0.08125581067961245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046291478953,13892,1702029030100605964,base_link,-0.5367738295123042,-0.408333162549666,-0.4009553803550141,0.6199779570898064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21578523516654968,-0.28305765986442566,-1.1922640800476074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.273030665660551,-3.169274328130943,0.08125581067961245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046295199650,13893,1702029030104044437,base_link,-0.5367738295123042,-0.408333162549666,-0.4009553803550141,0.6199779570898064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21151021122932434,-0.19141849875450134,-1.113440990447998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.329155565352435,-3.0005487446594215,0.05969646871042905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046298004387,13894,1702029030107267618,base_link,-0.5350514849231448,-0.41090195398108065,-0.4029495258019123,0.6184748760880119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21151021122932434,-0.19141849875450134,-1.113440990447998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.329155565352435,-3.0005487446594215,0.05969646871042905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046301706994,13895,1702029030110691785,base_link,-0.5350514849231448,-0.41090195398108065,-0.4029495258019123,0.6184748760880119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08153297007083893,-0.0838039293885231,-1.134751558303833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.249025869720505,-3.158827479521086,0.7192561545536916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046304728602,13896,1702029030113944053,base_link,-0.5333178371955535,-0.413276064145669,-0.40513247991487145,0.6169624405515689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08153297007083893,-0.0838039293885231,-1.134751558303833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.249025869720505,-3.158827479521086,0.7192561545536916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046311612485,13897,1702029030120678424,base_link,-0.5333178371955535,-0.413276064145669,-0.40513247991487145,0.6169624405515689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518257111310959,-0.11467324197292328,-1.1933469772338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.159508862331233,-3.4762948155691817,0.24242886817054882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046315243151,13898,1702029030123937606,base_link,-0.5316278124992383,-0.41591969927295624,-0.4074037473627874,0.6151462097491348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518257111310959,-0.11467324197292328,-1.1933469772338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.159508862331233,-3.4762948155691817,0.24242886817054882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046318837217,13899,1702029030127498865,base_link,-0.5316278124992383,-0.41591969927295624,-0.4074037473627874,0.6151462097491348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009062567725777626,-0.15619176626205444,-1.2317016124725342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.553030465581974,-2.127638265753089,0.5027567341825168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046321507011,13900,1702029030130648612,base_link,-0.5301247352107876,-0.4185305990552669,-0.40979461663952693,0.6130809693224825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009062567725777626,-0.15619176626205444,-1.2317016124725342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.553030465581974,-2.127638265753089,0.5027567341825168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046325023967,13901,1702029030134048223,base_link,-0.5301247352107876,-0.4185305990552669,-0.40979461663952693,0.6130809693224825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1337020844221115,-0.23286256194114685,-1.2604683637619019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35557045367202,-2.373816213388935,1.6965547652318684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046328067437,13902,1702029030137275934,base_link,-0.5287069251752673,-0.4211432455470051,-0.4123061615698269,0.6108281125925731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1337020844221115,-0.23286256194114685,-1.2604683637619019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35557045367202,-2.373816213388935,1.6965547652318684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046331686089,13903,1702029030140712738,base_link,-0.5287069251752673,-0.4211432455470051,-0.4123061615698269,0.6108281125925731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05802757665514946,-0.09328662604093552,-1.2860400676727295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.273743179304972,-2.5616789484289315,1.8642661852510714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046335323180,13904,1702029030143945217,base_link,-0.5269901281616144,-0.4238809016403186,-0.41463388322874367,0.6088391650702575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05802757665514946,-0.09328662604093552,-1.2860400676727295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.273743179304972,-2.5616789484289315,1.8642661852510714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046338823094,13905,1702029030147369384,base_link,-0.5269901281616144,-0.4238809016403186,-0.41463388322874367,0.6088391650702575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08357717096805573,-0.2679615020751953,-1.1582139730453491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.505280575589216,-1.88724272884101,1.4587515421630475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046341840581,13906,1702029030150602340,base_link,-0.5252433940954799,-0.4264945153416157,-0.416598373783883,0.6071800394472835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08357717096805573,-0.2679615020751953,-1.1582139730453491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.505280575589216,-1.88724272884101,1.4587515421630475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046345045535,13907,1702029030154026985,base_link,-0.5252433940954799,-0.4264945153416157,-0.416598373783883,0.6071800394472835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18582938611507416,-0.053821757435798645,-1.086847186088562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.305383052462648,-3.010942777481132,0.6197336828631639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046348104930,13908,1702029030157273530,base_link,-0.5234081430280999,-0.42885129469884714,-0.41844629316816795,0.6058326357838595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18582938611507416,-0.053821757435798645,-1.086847186088562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.305383052462648,-3.010942777481132,0.6197336828631639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046351933609,13909,1702029030160702228,base_link,-0.5234081430280999,-0.42885129469884714,-0.41844629316816795,0.6058326357838595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902142107486725,-0.10386832058429718,-0.9419772028923035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.486512468157947,-2.170650373306894,1.1551442110604395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046355000338,13910,1702029030163935661,base_link,-0.5215226526390089,-0.43116527037458596,-0.41965724658207554,0.6049780391041752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902142107486725,-0.10386832058429718,-0.9419772028923035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.486512468157947,-2.170650373306894,1.1551442110604395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046358735354,13911,1702029030167356252,base_link,-0.5215226526390089,-0.43116527037458596,-0.41965724658207554,0.6049780391041752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4159099757671356,-0.10491713881492615,-0.6170778274536133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.406801845809898,-2.7246615392312066,0.358187842202556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046361729792,13912,1702029030170595169,base_link,-0.5201038881363331,-0.4325628070700137,-0.41992635646512155,0.6050150565325679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4159099757671356,-0.10491713881492615,-0.6170778274536133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.406801845809898,-2.7246615392312066,0.358187842202556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046365029457,13913,1702029030174028635,base_link,-0.5201038881363331,-0.4325628070700137,-0.41992635646512155,0.6050150565325679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49794095754623413,0.10067855566740036,0.1999761015176773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.649334618795992,-1.7003324232924273,-0.19801783961481326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046368063358,13914,1702029030177269220,base_link,-0.5194282122404413,-0.4323877379099439,-0.4184538960805706,0.6067384224596393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49794095754623413,0.10067855566740036,0.1999761015176773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.649334618795992,-1.7003324232924273,-0.19801783961481326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046371855019,13915,1702029030180701971,base_link,-0.5194282122404413,-0.4323877379099439,-0.4184538960805706,0.6067384224596393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19328612089157104,0.23915314674377441,0.12327505648136139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.415328413004808,-2.645816663850316,-0.6254958485524684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046375455860,13916,1702029030183943510,base_link,-0.5189587590778137,-0.4320446830965478,-0.4179703189540682,0.6077170481876031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19328612089157104,0.23915314674377441,0.12327505648136139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.415328413004808,-2.645816663850316,-0.6254958485524684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046378542565,13917,1702029030187365770,base_link,-0.5189587590778137,-0.4320446830965478,-0.4179703189540682,0.6077170481876031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33923590183258057,0.049530431628227234,0.3086290955543518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.701171207213923,1.3528179472239925,0.3117062880216616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046381861926,13918,1702029030190594196,base_link,-0.5186740494069173,-0.43168864314345623,-0.416966463669299,0.6089015634960313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33923590183258057,0.049530431628227234,0.3086290955543518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.701171207213923,1.3528179472239925,0.3117062880216616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046388203735,13919,1702029030197358131,base_link,-0.5186740494069173,-0.43168864314345623,-0.416966463669299,0.6089015634960313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19649791717529297,0.1326141059398651,0.16481706500053406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.991483800667673,-3.8915743095333464,-0.22106210826570977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046391366083,13920,1702029030200599908,base_link,-0.5184582940070975,-0.43144249119793815,-0.41648844332538326,0.6095865408131697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19649791717529297,0.1326141059398651,0.16481706500053406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.991483800667673,-3.8915743095333464,-0.22106210826570977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703250046395268310,13921,1702029030204035758,base_link,-0.5184582940070975,-0.43144249119793815,-0.41648844332538326,0.6095865408131697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07727184146642685,0.15924179553985596,0.09770509600639343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.328275003015916,-2.9982915502596876,-0.18312085558396154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
